72.2391,1.8338
72.2401,1.9872
72.2401,2.4691
72.2401,2.5827
72.2411,2.5853
72.2411,2.5548
72.2610,2.2606
72.2610,2.1068
72.2720,1.8471
72.2730,1.4489
72.2740,1.366
72.2760,1.4625
72.2790,1.6396
72.2800,1.7864
72.2820,1.9223
72.2830,2.1019
72.2830,2.2945
72.2840,2.5799
72.2840,2.5728
72.2850,2.5411
72.2850,1.9696
72.2850,1.7526
72.2860,1.6264
72.2860,1.4567
72.2860,1.3242
72.2860,1.4622
72.2870,1.5713
72.2870,1.7316
72.2870,2.1873
72.2870,2.2898
72.2879,2.5711
72.2879,2.578
72.2879,2.5415
72.2879,2.3774
72.2889,2.2568
72.2889,1.6484
72.2889,1.5675
72.2889,1.4526
72.2899,1.4997
72.2899,1.7706
72.2899,1.714
72.2899,1.8794
72.2899,1.9966
72.2909,2.3151
72.2909,2.5433
72.2909,2.5471
72.2909,2.5313
72.2909,1.9962
72.2909,1.6881
72.2909,1.8304
72.2939,1.8801
72.3009,1.3787
72.3049,1.4007
72.3139,1.6362
72.3229,1.7453
72.3239,1.933
72.3268,2.3513
72.3268,2.579
72.3328,2.582
72.3408,2.539
72.3418,2.2962
72.3438,2.1844
72.3438,1.807
72.3448,1.6107
72.3468,1.356
72.3478,1.4033
72.3478,1.3776
72.3488,1.6737
72.3488,1.8325
72.3498,1.9654
72.3498,2.5473
72.3508,2.5724
72.3508,2.5461
72.3518,2.4329
72.3518,2.0447
72.3518,1.7907
72.3518,1.6716
72.3528,1.4339
72.3528,1.3815
72.3528,1.434
72.3538,1.4804
72.3538,1.9009
72.3538,2.0616
72.3538,2.2428
72.3548,2.5248
72.3548,2.6052
72.3548,2.5896
72.3558,2.3303
72.3558,2.1475
72.3558,1.7116
72.3558,1.5542
72.3568,1.296
72.3578,1.2869
72.3588,1.4955
72.3588,1.7131
72.3588,1.9349
72.3647,2.0603
72.3658,2.4627
72.3658,2.5463
72.3658,2.5615
72.3658,2.3412
72.3717,2.1168
72.3717,2.0708
72.3717,2.0474
72.3727,1.5315
72.3787,1.6534
72.3787,1.6354
72.3797,1.6765
72.3797,1.7455
72.3817,2.0704
72.3847,2.2885
72.3857,2.5152
72.3857,2.5525
72.3867,2.5662
72.3867,2.3494
72.3917,2.2872
72.3927,1.7954
72.3927,1.7059
72.3927,1.4867
72.3987,1.5143
72.3996,1.8205
72.3996,1.7942
72.3996,1.9727
72.3996,2.2219
72.4056,2.4644
72.4056,2.5377
72.4066,2.5896
72.4066,2.3568
72.4126,2.074
72.4276,1.9097
72.4276,1.6696
72.4296,1.4037
72.4385,1.3221
72.4395,1.5124
72.4405,1.7061
72.4435,1.8676
72.4475,2.0269
72.4485,2.3907
72.4485,2.5825
72.4485,2.5293
72.4485,2.4584
72.4495,2.5315
72.4495,2.3916
72.4495,1.9997
72.4495,1.8674
72.4505,1.5745
72.4505,1.3354
72.4505,1.4738
72.4515,1.6133
72.4515,1.7916
72.4515,2.0431
72.4525,2.3326
72.4525,2.4518
72.4525,2.5925
72.4535,2.3144
72.4535,2.0832
72.4535,1.8784
72.4545,1.7131
72.4545,1.5767
72.4545,1.4985
72.4595,1.4001
72.4605,1.6594
72.4605,1.873
72.4605,2.0656
72.4615,2.1874
72.4665,2.5379
72.4665,2.5773
72.4665,2.5778
72.4665,2.3601
72.4735,1.801
72.4735,1.6217
72.4735,1.5936
72.4735,1.4505
72.4744,1.5587
72.4794,1.7708
72.4804,1.7513
72.4804,1.8631
72.4814,2.2458
72.4814,2.4421
72.4864,2.5463
72.4874,2.5557
72.4874,2.4708
