0.8213,0.007
0.8263,-0.149
0.8273,-0.105
0.8283,-0.074
0.8293,-0.085
0.8293,0.055
0.8303,0.804
0.8313,2.388
0.8313,2.828
0.8323,2.607
0.8333,2.055
0.8333,1.972
0.8343,1.776
0.8354,0.987
0.8363,0.032
0.8373,-0.138
0.8373,-0.127
0.8383,-0.059
0.8393,-0.08
0.8403,-0.079
0.8422,0.805
0.8432,2.331
0.8432,2.75
0.8442,2.497
0.8452,1.938
0.8462,1.609
0.8462,1.637
0.8472,0.903
0.8482,0.026
0.8482,-0.144
0.8492,-0.116
0.8502,-0.097
0.8512,-0.083
0.8522,-0.068
0.8522,0.116
0.8542,0.764
0.8552,2.679
0.8552,2.457
0.8562,1.949
0.8572,1.594
0.8582,1.799
0.8592,1.644
0.8592,0.061
0.8602,-0.14
0.8612,-0.123
0.8622,-0.114
0.8622,-0.036
0.8632,-0.1
0.8642,0.079
0.8642,0.71
0.8652,2.124
0.8662,2.664
0.8672,1.985
0.8672,1.596
0.8682,1.786
0.8692,1.664
0.8692,0.985
0.8702,0.105
0.8712,-0.146
0.8712,-0.113
0.8722,-0.043
0.8732,-0.077
0.8742,-0.075
0.8742,0.668
0.8752,2.044
0.8762,2.64
0.8762,2.453
0.8772,2.01
0.8772,1.591
0.8782,1.687
0.8792,1.028
0.8792,0.129
0.8802,-0.135
0.8811,-0.123
0.8811,-0.099
0.8821,-0.085
0.8831,-0.075
0.8831,0.065
0.8841,0.609
0.8851,2.63
0.8851,2.456
0.8861,2.035
0.8861,1.602
0.8871,1.764
0.8881,1.69
0.8881,0.169
0.8891,-0.131
0.8901,-0.121
0.8901,-0.12
0.8911,-0.049
0.8911,-0.106
0.8921,0.042
0.8931,0.574
0.8931,1.903
0.8941,2.628
0.8941,2.463
0.8951,1.606
0.8951,1.756
0.8961,1.703
0.8961,1.088
0.8971,0.217
0.8983,-0.138
0.8983,-0.13
0.8991,-0.047
0.9001,-0.065
0.9011,-0.081
0.9011,0.556
0.9021,1.834
0.9031,2.584
0.9041,2.438
0.9051,2.066
0.9135,1.599
0.9300,1.693
0.9331,1.102
0.9331,0.236
0.9340,-0.125
0.9340,-0.128
0.9340,-0.1
0.9353,-0.093
0.9361,-0.078
0.9361,0.02
0.9370,0.476
0.9370,1.71
0.9380,2.404
0.9380,2.057
0.9390,1.591
0.9390,1.712
0.9400,1.698
0.9400,0.307
0.9420,-0.121
0.9420,-0.116
0.9430,-0.117
0.9430,-0.05
0.9440,-0.057
0.9450,-0.003
0.9450,0.445
0.9460,1.584
0.9460,2.402
0.9460,2.298
0.9470,1.555
0.9470,1.673
0.9480,1.686
0.9480,1.178
0.9480,0.397
0.9480,-0.133
0.9490,-0.1
0.9490,-0.029
0.9490,-0.047
0.9500,-0.017
0.9500,0.41
0.9500,1.361
0.9500,2.131
0.9510,2.062
0.9510,1.832
0.9519,1.579
0.9519,1.597
0.9519,1.168
0.9519,0.484
0.9530,-0.106
0.9531,-0.12
0.9531,-0.026
0.9531,-0.011
0.9541,-0.066
0.9541,0.046
0.9541,1.247
0.9541,1.853
0.9551,1.775
0.9551,1.583
0.9551,1.263
0.9551,1.331
0.9561,0.97
0.9561,0.472
0.9561,-0.091
0.9571,-0.058
0.9574,0.107
0.9583,0.16
0.9583,0.059
0.9591,0.168
0.9591,0.51
0.9591,1.112
0.9591,1.489
0.9591,1.316
0.9601,1.048
0.9601,1.123
0.9601,1.159
0.9610,0.899
0.9610,-0.06
0.9610,-0.051
0.9610,-0.041
0.9620,0.095
0.9620,0.043
0.9620,0.151
0.9620,0.475
0.9630,1.062
0.9630,1.58
0.9630,1.355
0.9630,1.073
0.9630,1.135
0.9641,1.188
0.9641,0.929
0.9641,0.515
0.9641,-0.09
0.9651,-0.036
0.9651,0.091
0.9651,0.151
0.9661,0.041
0.9661,0.462
0.9661,1.031
0.9661,1.582
0.9661,1.512
0.9671,1.364
0.9671,1.142
0.9671,1.191
0.9681,0.951
0.9681,0.535
0.9681,-0.032
0.9681,-0.051
0.9691,0.095
0.9691,0.139
0.9691,0.052
0.9691,0.128
0.9702,0.446
0.9702,1.577
0.9702,1.519
0.9702,1.374
0.9712,1.084
0.9712,1.127
0.9712,0.964
0.9712,0.551
0.9712,-0.022
0.9722,-0.073
0.9722,-0.026
0.9722,0.147
0.9722,0.06
0.9732,0.115
0.9732,0.432
0.9740,0.971
0.9742,1.525
0.9753,1.383
0.9753,1.091
0.9753,1.124
0.9763,1.197
0.9763,0.977
0.9763,-0.021
0.9763,-0.064
0.9773,-0.032
0.9773,0.097
0.9773,0.041
0.9773,0.128
0.9773,0.443
0.9783,0.956
0.9783,1.556
0.9783,1.485
0.9783,1.059
0.9783,1.08
0.9793,1.146
0.9793,0.945
0.9793,0.584
0.9803,0.04
0.9803,-0.029
0.9803,0.113
0.9803,0.196
0.9813,0.107
0.9813,0.12
0.9813,0.91
0.9813,1.502
0.9813,1.455
0.9824,1.316
0.9824,1.046
0.9824,1.057
0.9824,0.972
0.9834,0.594
0.9834,0.03
0.9834,-0.068
0.9834,-0.023
0.9844,0.182
0.9844,0.081
0.9844,0.111
0.9844,0.406
0.9854,0.881
0.9854,1.494
0.9854,1.358
0.9854,1.072
0.9864,1.074
0.9864,1.16
0.9864,0.994
0.9864,0.038
0.9864,-0.066
0.9875,-0.034
0.9875,0.084
0.9875,0.059
0.9875,0.112
0.9885,0.387
0.9885,0.866
0.9885,1.55
0.9885,1.524
0.9895,1.106
0.9895,1.088
0.9895,1.181
0.9906,1.021
0.9906,0.629
0.9915,0.066
0.9915,-0.063
0.9915,0.068
0.9925,0.168
0.9925,0.077
0.9925,0.378
0.9925,0.834
0.9935,1.517
0.9935,1.515
0.9935,1.375
0.9935,1.091
0.9935,1.174
0.9935,1.018
0.9946,0.65
0.9946,0.071
0.9946,-0.053
0.9955,0.039
0.9955,0.192
0.9955,0.089
0.9955,0.101
0.9955,0.361
0.9965,0.802
0.9965,1.497
0.9965,1.379
0.9965,1.105
0.9965,1.061
0.9976,1.165
0.9976,0.676
0.9976,0.101
0.9976,-0.058
0.9986,-0.035
0.9986,0.068
0.9986,0.09
0.9986,0.103
0.9986,0.336
0.9986,0.776
0.9997,1.458
0.9997,1.514
0.9997,1.129
0.9997,1.069
1.0007,1.191
1.0024,1.078
1.0034,0.777
1.0045,0.177
1.0141,-0.058
1.0191,0.022
1.0261,0.076
1.0318,0.023
1.0341,0.214
1.0341,0.689
1.0346,1.497
1.0346,1.684
1.0346,1.587
1.0346,1.314
1.0346,1.354
1.0356,1.243
1.0356,0.824
1.0356,0.176
1.0356,-0.078
1.0366,-0.053
1.0366,0.076
1.0366,0.0
1.0366,0.0
1.0366,0.19
1.0378,1.472
1.0378,1.595
1.0378,1.458
1.0378,1.166
1.0378,1.064
1.0388,1.088
1.0388,0.706
1.0388,0.128
1.0388,-0.08
1.0398,-0.053
1.0398,0.013
1.0398,0.094
1.0408,0.065
1.0408,0.286
1.0408,0.718
1.0418,1.581
1.0418,1.442
1.0418,1.179
1.0418,1.064
1.0418,1.196
1.0429,1.094
1.0429,0.181
1.0429,-0.072
1.0429,-0.044
1.0429,0.023
1.0439,0.151
1.0439,0.059
