43.2855,1.3926
43.2865,1.3859
43.2874,1.4427
43.2884,1.3934
43.2895,1.4249
43.2895,1.582
43.2904,1.6576
43.2904,1.6816
43.2914,1.7326
43.2914,1.7258
43.2924,1.6373
43.2935,1.6394
43.2944,1.422
43.2944,1.3774
43.3022,1.3523
43.3168,1.2752
43.3185,1.4412
43.3208,1.4725
43.3218,1.549
43.3218,1.5921
43.3218,1.6032
43.3228,1.6598
43.3228,1.6185
43.3238,1.6202
43.3238,1.4586
43.3248,1.3652
43.3248,1.3553
43.3258,1.4845
43.3258,1.5786
43.3268,1.5167
43.3278,1.5347
43.3278,1.4539
43.3278,1.5923
43.3288,1.6255
43.3298,1.6212
43.3298,1.6604
43.3308,1.6874
43.3320,1.6197
43.3329,1.6624
43.3329,1.4346
43.3339,1.4999
43.3392,1.4037
43.3392,1.4579
43.3401,1.4744
43.3471,1.5317
43.3471,1.605
43.3481,1.7899
43.3481,1.7476
43.3481,1.6681
43.3491,1.6591
43.3522,1.6005
43.3532,1.6559
43.3532,1.5428
43.3540,1.3084
43.3540,1.3127
43.3588,1.3212
43.3599,1.3341
43.3608,1.5021
43.3608,1.5884
43.3618,1.611
43.3658,1.6656
43.3658,1.8027
43.3668,1.7344
43.3668,1.6512
43.3730,1.6234
43.3730,1.5345
43.3741,1.486
43.3741,1.464
43.3751,1.5289
43.3794,1.4395
43.3803,1.4076
43.3803,1.5051
43.3813,1.4012
43.3867,1.4292
43.3867,1.6626
43.3876,1.705
43.3876,1.6187
43.3886,1.6075
43.3928,1.6225
43.3946,1.611
43.3946,1.5561
43.3956,1.4869
43.3994,1.498
43.4007,1.5023
43.4065,1.4993
43.4204,1.5749
43.4234,1.4847
43.4244,1.702
43.4244,1.6909
43.4254,1.7136
43.4254,1.7024
43.4254,1.6609
43.4264,1.6617
43.4278,1.5717
43.4284,1.5282
43.4284,1.6469
43.4284,1.5945
43.4294,1.6349
43.4294,1.6497
43.4304,1.576
43.4304,1.5188
43.4314,1.5242
43.4314,1.6975
43.4324,1.7299
43.4324,1.6392
43.4340,1.6328
43.4344,1.6264
43.4344,1.6277
43.4354,1.5825
43.4354,1.4924
43.4405,1.5019
43.4405,1.4054
43.4415,1.4496
43.4415,1.5694
43.4475,1.6379
43.4475,1.7307
43.4486,1.8323
43.4486,1.7039
43.4495,1.4997
43.4539,1.5149
43.4539,1.5306
43.4549,1.4127
43.4559,1.3937
43.4559,1.363
43.4608,1.4125
43.4608,1.548
43.4618,1.6043
43.4618,1.6219
43.4679,1.6516
43.4689,1.705
43.4689,1.7254
43.4689,1.7303
43.4699,1.6637
43.4749,1.5595
43.4749,1.5411
43.4758,1.5411
43.4758,1.5109
43.4810,1.6574
43.4818,1.7412
43.4818,1.8034
43.4828,1.6617
43.4839,1.5974
43.4878,1.4554
43.4878,1.6182
43.4888,1.4912
43.4888,1.5494
43.4948,1.639
43.4948,1.7063
43.4958,1.5514
43.4958,1.5092
43.4973,1.4172
43.5007,1.4168
43.5017,1.4879
43.5028,1.5212
43.5028,1.5945
43.5037,1.5715
43.5077,1.5996
43.5087,1.6101
43.5087,1.6493
43.5097,1.7311
43.5177,1.6999
43.5349,1.5569
43.5358,1.4924
43.5379,1.324
43.5388,1.3935
43.5388,1.4654
43.5398,1.5559
43.5398,1.6776
43.5408,1.6227
43.5418,1.7191
43.5418,1.7005
43.5418,1.6296
43.5428,1.6814
43.5437,1.5809
43.5438,1.5314
43.5448,1.41
43.5458,1.4729
43.5469,1.4445
43.5479,1.5175
43.5479,1.552
43.5489,1.5938
43.5489,1.6962
43.5489,1.8083
43.5499,1.7429
43.5499,1.7232
43.5509,1.6122
43.5509,1.4453
43.5519,1.3386
43.5558,1.291
43.5558,1.2619
43.5558,1.3392
43.5568,1.4265
43.5628,1.4539
43.5628,1.5269
43.5638,1.7731
43.5638,1.8269
43.5648,1.8824
43.5691,2.0108
43.5699,2.2234
43.5699,2.2409
43.5709,2.1792
43.5762,1.8741
43.5772,1.9463
43.5786,1.9981
43.5792,1.9949
43.5792,1.9786
43.5827,1.9298
43.5837,1.7804
43.5837,1.8606
43.5837,1.8439
43.5899,1.8286
43.5899,1.8014
43.5909,1.7191
43.5909,1.7108
43.5919,1.6073
43.5962,1.5272
43.5962,1.4625
43.5972,1.4865
43.5982,1.4905
43.5982,1.516
43.6033,1.6742
43.6033,1.7434
43.6042,1.8272
43.6042,1.81
43.6107,1.8068
43.6114,1.7275
43.6115,1.7234
43.6124,1.4571
43.6124,1.4372
43.6169,1.4475
43.6179,1.4091
43.6179,1.5284
43.6179,1.5214
43.6239,1.5702
