157.9633,1.33
157.9633,1.348
157.9643,1.439
157.9643,1.68
157.9653,1.8
157.9653,1.915
157.9663,1.994
157.9663,2.025
157.9663,2.008
157.9673,1.852
157.9683,1.726
157.9693,1.603
157.9703,1.489
157.9713,1.392
157.9713,1.34
157.9723,1.357
157.9723,1.43
157.9733,1.542
157.9789,1.659
157.9794,1.789
157.9794,1.981
157.9804,2.009
157.9804,1.995
157.9804,1.944
157.9856,1.851
157.9866,1.734
157.9866,1.476
157.9875,1.381
157.9875,1.312
157.9929,1.323
157.9936,1.341
157.9936,1.422
157.9936,1.528
157.9946,1.773
158.0007,1.883
158.0018,1.97
158.0028,2.015
158.0029,1.988
158.0037,1.853
158.0037,1.727
158.0081,1.61
158.0081,1.491
158.0091,1.39
158.0091,1.33
158.0091,1.344
158.0185,1.419
158.0325,1.518
158.0335,1.635
158.0465,1.764
158.0495,1.879
158.0554,2.001
158.0554,1.986
158.0565,1.949
158.0565,1.857
158.0565,1.737
158.0575,1.613
158.0575,1.39
158.0585,1.325
158.0585,1.31
158.0585,1.329
158.0595,1.396
158.0595,1.506
158.0605,1.749
158.0605,1.865
158.0605,1.957
158.0618,2.003
158.0625,2.006
158.0635,1.958
158.0635,1.756
158.0635,1.622
158.0645,1.494
158.0645,1.394
158.0645,1.333
158.0655,1.313
158.0655,1.393
158.0664,1.504
158.0664,1.625
158.0664,1.759
158.0675,1.872
158.0682,1.953
158.0685,2.001
158.0695,1.95
158.0704,1.85
158.0704,1.762
158.0704,1.641
158.0714,1.507
158.0714,1.331
158.0724,1.308
158.0735,1.328
158.0735,1.394
158.0745,1.495
158.0745,1.611
158.0755,1.855
158.0807,1.949
158.0807,1.997
158.0815,2.004
158.0815,1.968
158.0825,1.885
158.0886,1.636
158.0886,1.511
158.0895,1.416
158.0895,1.349
158.0895,1.314
158.0905,1.331
158.0956,1.479
158.0956,1.601
158.0966,1.73
158.0966,1.846
158.0966,1.934
158.1019,2.0
158.1029,1.974
158.1029,1.889
158.1039,1.777
158.1040,1.656
158.1096,1.529
158.1106,1.421
158.1106,1.319
158.1116,1.327
158.1116,1.382
158.1116,1.479
158.1179,1.596
158.1179,1.729
158.1195,1.846
158.1199,2.003
158.1209,2.005
158.1244,1.97
158.1244,1.88
158.1257,1.78
158.1303,1.669
158.1344,1.439
158.1463,1.354
158.1473,1.341
158.1632,1.347
158.1672,1.394
158.1742,1.488
158.1752,1.73
158.1752,1.853
158.1762,1.954
158.1762,2.002
158.1772,2.012
158.1772,1.993
158.1772,1.799
158.1782,1.681
158.1782,1.559
158.1796,1.459
158.1802,1.379
158.1812,1.337
158.1812,1.391
158.1822,1.475
158.1822,1.589
158.1827,1.728
158.1832,1.828
158.1832,1.931
158.1852,2.001
158.1862,1.975
158.1872,1.894
158.1872,1.791
158.1882,1.672
158.1882,1.53
158.1882,1.338
158.1892,1.297
158.1902,1.304
158.1902,1.346
158.1912,1.432
158.1922,1.548
158.1922,1.808
158.1922,1.904
158.1932,1.979
158.1932,1.998
158.1932,1.977
158.1942,1.908
158.1942,1.674
158.1952,1.555
158.1952,1.445
158.1952,1.36
158.1962,1.32
158.1962,1.325
158.1972,1.454
158.1972,1.575
158.1972,1.706
158.1981,1.828
158.1981,1.917
158.1991,1.975
158.1991,1.983
158.2047,1.917
158.2051,1.815
158.2051,1.693
158.2061,1.561
158.2061,1.372
158.2111,1.327
158.2121,1.324
158.2121,1.352
158.2131,1.444
158.2131,1.565
158.2188,1.816
158.2199,1.905
158.2199,1.981
158.2209,2.005
158.2209,1.979
158.2218,1.916
158.2271,1.699
158.2280,1.568
158.2280,1.456
158.2280,1.375
158.2290,1.328
158.2340,1.317
158.2350,1.441
158.2360,1.559
158.2362,1.69
158.2370,1.813
158.2410,1.922
158.2449,1.979
158.2579,2.006
158.2579,1.936
158.2732,1.829
158.2759,1.721
158.2809,1.588
158.2819,1.471
158.2819,1.32
158.2819,1.319
158.2829,1.349
158.2829,1.432
158.2839,1.542
158.2839,1.66
158.2848,1.906
158.2853,1.978
158.2864,2.013
158.2868,1.99
158.2868,1.935
158.2879,1.725
158.2879,1.601
158.2879,1.481
158.2889,1.387
158.2889,1.332
158.2899,1.321
158.2899,1.416
158.2899,1.538
158.2909,1.673
158.2909,1.797
158.2909,1.915
158.2919,1.999
158.2926,2.023
158.2928,1.952
158.2928,1.847
158.2928,1.735
158.2939,1.615
158.2939,1.503
158.2939,1.373
158.2948,1.348
158.2948,1.359
158.2958,1.415
158.2958,1.493
158.2958,1.567
158.2998,1.707
158.2998,1.755
158.3009,1.748
158.3018,1.688
158.3028,1.582
158.3075,1.426
158.3075,1.246
158.3086,1.238
158.3086,1.238
158.3086,1.238
158.3096,1.244
158.3146,1.28
158.3156,1.384
158.3156,1.485
158.3156,1.657
158.3166,1.856
158.3218,2.023
158.3218,2.159
158.3229,2.229
158.3229,2.118
158.3238,1.985
158.3296,1.858
158.3296,1.741
158.3307,1.629
158.3307,1.525
158.3307,1.556
158.3317,1.642
158.3367,1.735
158.3376,1.838
158.3376,2.022
158.3386,2.106
158.3386,2.131
158.3436,2.107
158.3436,2.047
158.3446,1.938
158.3446,1.665
158.3446,1.536
158.3553,1.433
158.3595,1.365
158.3755,1.334
158.3940,1.349
158.3968,1.534
158.4028,1.647
158.4028,1.783
158.4038,1.909
158.4038,1.994
158.4048,2.046
158.4048,1.992
158.4048,1.902
158.4058,1.779
158.4058,1.649
158.4068,1.526
158.4068,1.421
158.4068,1.319
158.4078,1.336
158.4078,1.399
158.4088,1.508
158.4088,1.627
158.4088,1.759
158.4098,1.97
158.4098,2.006
158.4098,2.005
158.4108,1.965
158.4108,1.883
158.4118,1.652
158.4118,1.524
158.4118,1.418
158.4128,1.351
158.4128,1.318
158.4138,1.333
158.4138,1.492
158.4148,1.608
158.4148,1.74
158.4159,1.858
158.4159,1.956
158.4168,2.009
158.4168,1.976
158.4168,1.89
158.4182,1.783
158.4188,1.653
158.4198,1.523
158.4198,1.429
158.4208,1.331
158.4208,1.344
158.4218,1.4
158.4218,1.5
158.4218,1.61
158.4228,1.733
158.4228,1.952
158.4228,2.009
158.4237,2.018
158.4247,1.977
158.4249,1.889
158.4249,1.655
158.4257,1.529
158.4257,1.435
158.4317,1.361
158.4317,1.32
158.4327,1.34
158.4327,1.485
158.4337,1.598
158.4386,1.734
158.4396,1.86
158.4396,1.952
158.4407,2.004
158.4407,1.994
158.4416,1.908
158.4465,1.805
158.4465,1.683
158.4477,1.55
158.4530,1.453
158.4565,1.333
158.4683,1.341
158.4833,1.395
158.4863,1.491
158.4913,1.594
158.4913,1.73
158.4923,1.948
158.4923,2.017
158.4933,2.034
158.4933,2.003
158.4933,1.93
158.4943,1.826
158.4953,1.569
158.4953,1.466
158.4953,1.394
158.4963,1.351
158.4963,1.352
158.4974,1.4
158.4974,1.605
158.4974,1.736
158.4984,1.861
158.4984,1.964
158.4992,2.027
158.4992,2.01
158.4992,1.936
158.5002,1.829
158.5007,1.713
158.5014,1.576
158.5022,1.467
158.5034,1.337
158.5034,1.349
158.5042,1.395
158.5042,1.482
158.5042,1.599
158.5052,1.721
158.5052,1.948
158.5062,2.005
158.5062,2.034
158.5062,2.011
158.5072,1.937
158.5072,1.832
158.5082,1.572
158.5082,1.456
158.5082,1.379
158.5125,1.327
158.5132,1.321
158.5132,1.368
158.5132,1.571
158.5142,1.688
158.5196,1.815
158.5196,1.913
158.5196,1.982
158.5206,2.006
158.5206,1.913
158.5272,1.807
158.5278,1.685
158.5278,1.55
158.5289,1.437
158.5289,1.312
158.5289,1.306
158.5346,1.334
158.5356,1.424
158.5356,1.541
158.5356,1.658
158.5366,1.889
158.5417,1.956
158.5417,1.995
158.5427,1.967
158.5427,1.91
158.5437,1.802
158.5493,1.555
158.5499,1.439
158.5499,1.353
158.5509,1.307
158.5509,1.306
158.5509,1.325
158.5563,1.508
158.5581,1.641
158.5641,1.772
158.5781,1.875
