82.3089,1.573
82.3101,1.628
82.3108,1.676
82.3108,1.85
82.3118,1.879
82.3118,1.818
82.3128,1.854
82.3128,1.926
82.3138,1.787
82.3138,1.462
82.3138,1.372
82.3148,1.364
82.3148,1.403
82.3158,1.464
82.3158,1.472
82.3158,1.751
82.3168,1.891
82.3168,1.922
82.3178,1.796
82.3178,1.777
82.3190,1.641
82.3198,1.417
82.3198,1.331
82.3208,1.39
82.3208,1.312
82.3208,1.303
82.3218,1.576
82.3218,1.567
82.3228,1.564
82.3228,1.651
82.3238,1.716
82.3238,1.826
82.3248,1.781
82.3248,1.771
82.3248,1.871
82.3264,1.76
82.3268,1.556
82.3278,1.559
82.3278,1.535
82.3288,1.444
82.3291,1.441
82.3298,1.497
82.3298,1.534
82.3308,1.529
82.3308,1.702
82.3318,1.859
82.3318,1.885
82.3328,1.896
82.3328,1.927
82.3328,1.893
82.3337,1.756
82.3337,1.641
82.3348,1.684
82.3357,1.745
82.3367,1.64
82.3377,1.406
82.3391,1.414
82.3397,1.396
82.3407,1.532
82.3417,1.633
82.3427,1.785
82.3427,1.916
82.3437,1.724
82.3447,1.681
82.3447,1.678
82.3457,1.626
82.3457,1.616
82.3467,1.634
82.3477,1.642
82.3487,1.699
82.3497,1.614
82.3497,1.471
82.3509,1.468
82.3517,1.415
82.3528,1.438
82.3537,1.535
82.3537,1.69
82.3547,1.857
82.3557,1.812
82.3557,1.738
82.3567,1.721
82.3567,1.688
82.3577,1.53
82.3577,1.436
82.3597,1.432
82.3696,1.461
82.3786,1.444
82.3956,1.462
82.3986,1.514
82.4225,1.551
82.4235,1.658
82.4286,1.941
82.4355,2.108
82.4424,1.963
82.4454,1.798
82.4734,1.766
82.4744,1.596
82.4754,1.523
82.4809,1.564
82.4833,1.51
82.5015,1.501
82.5033,1.508
82.5183,1.522
82.5202,1.425
82.5264,1.579
82.5302,1.715
82.5307,1.748
82.5312,1.757
82.5312,1.685
82.5322,1.617
82.5322,1.59
82.5332,1.683
82.5332,1.7
82.5342,1.552
82.5342,1.238
82.5352,1.25
82.5352,1.309
82.5352,1.337
82.5362,1.429
82.5362,1.601
82.5372,1.893
82.5372,1.729
82.5372,1.726
82.5382,1.746
82.5382,1.738
82.5392,1.527
82.5402,1.339
82.5402,1.303
82.5402,1.274
82.5412,1.363
82.5423,1.492
82.5442,1.547
82.5442,1.577
82.5452,1.547
82.5452,1.615
82.5462,1.66
82.5462,1.668
82.5472,1.741
82.5472,1.754
82.5482,1.541
82.5482,1.383
82.5482,1.29
82.5492,1.351
82.5492,1.305
82.5502,1.277
82.5502,1.446
82.5502,1.392
82.5512,1.378
82.5512,1.41
82.5522,1.424
82.5522,1.61
82.5532,1.749
82.5532,1.752
