81.8475,1.4907
81.8539,1.5771
81.8539,1.6684
81.8539,1.9217
81.8549,1.9373
81.8549,1.8919
81.8602,1.7294
81.8602,1.6305
81.8602,1.5383
81.8602,1.4256
81.8610,1.311
81.8670,1.312
81.8670,1.3335
81.8670,1.3973
81.8670,1.5979
81.8746,1.6952
81.8746,1.8355
81.8746,1.9482
81.8746,1.9242
81.8754,1.8186
81.8806,1.7427
81.8806,1.5602
81.8806,1.4483
81.8806,1.3304
81.8876,1.303
81.8876,1.3292
81.8876,1.4029
81.8886,1.4999
81.8886,1.5966
81.8943,1.8666
81.8943,1.9757
81.8943,2.0123
81.8943,1.9467
81.9008,1.7652
81.9016,1.6624
81.9016,1.5767
81.9016,1.3247
81.9016,1.3073
81.9077,1.3047
81.9077,1.3283
81.9077,1.5038
81.9077,1.6045
81.9088,1.7052
81.9147,1.8642
81.9157,2.0311
81.9157,1.9799
81.9157,1.8642
81.9211,1.6722
81.9211,1.5769
81.9221,1.4655
81.9221,1.3397
81.9221,1.3035
81.9284,1.3159
81.9284,1.3928
81.9284,1.4987
81.9284,1.7057
81.9357,1.8812
81.9357,1.9892
81.9357,2.0346
81.9357,1.8646
81.9357,1.7731
81.9417,1.6709
81.9417,1.5771
81.9417,1.3328
81.9417,1.2912
81.9486,1.2824
81.9486,1.377
81.9486,1.4843
81.9486,1.5945
81.9486,1.6876
81.9546,2.0007
81.9546,2.0594
81.9556,1.9864
81.9556,1.8704
81.9556,1.6896
81.9616,1.5707
81.9616,1.4669
81.9616,1.2752
81.9626,1.2799
81.9698,1.3067
81.9698,1.39
81.9698,1.5771
81.9698,1.6726
81.9698,1.8537
81.9760,1.9765
81.9760,1.9836
81.9760,1.8857
81.9760,1.7862
81.9832,1.6607
81.9832,1.4571
81.9832,1.305
81.9832,1.267
81.9832,1.2829
81.9882,1.359
81.9893,1.4712
81.9893,1.5824
81.9893,1.8661
81.9966,1.9922
81.9966,2.0656
81.9966,2.0251
81.9966,1.7959
81.9966,1.6694
82.0029,1.5722
82.0029,1.4901
82.0029,1.2713
82.0029,1.2945
82.0029,1.3075
82.0089,1.3699
82.0099,1.5818
82.0099,1.6917
82.0099,1.8692
82.0165,2.0734
82.0165,2.0357
82.0165,1.897
82.0165,1.8167
82.0175,1.5724
82.0235,1.4676
82.0245,1.311
82.0245,1.2685
82.0245,1.2792
82.0305,1.3356
82.0305,1.4393
82.0310,1.5726
82.0310,1.8616
82.0310,1.996
82.0368,2.11
82.0368,2.0564
82.0368,1.8122
82.0368,1.6898
82.0439,1.5614
82.0439,1.4654
82.0439,1.2655
82.0445,1.2758
82.0445,1.293
82.0496,1.3433
82.0496,1.5885
82.0503,1.6756
82.0503,1.8589
82.0503,2.1349
82.0563,2.083
82.0573,1.9375
82.0573,1.8224
82.0573,1.5599
82.0638,1.4622
82.0646,1.2983
82.0646,1.2569
82.0646,1.2758
82.0646,1.326
82.0706,1.4305
82.0715,1.5544
82.0715,1.8627
82.0715,2.0243
82.0778,2.1355
82.0778,2.0851
82.0778,1.8334
82.0778,1.6748
82.0778,1.5619
82.0838,1.4747
82.0838,1.2644
82.0838,1.2653
82.0838,1.2694
82.0911,1.4144
82.0911,1.5711
82.0911,1.6622
82.0911,1.8587
82.0911,2.1312
82.0974,2.0931
82.0974,1.9551
82.0974,1.8437
82.0974,1.6004
82.0974,1.5074
82.1034,1.3058
82.1044,1.2606
82.1044,1.2638
82.1044,1.3219
82.1108,1.4329
82.1118,1.5619
82.1118,1.8516
82.1118,2.0037
82.1118,2.1634
82.1179,2.1184
82.1179,1.8349
82.1179,1.7271
82.1179,1.6101
82.1273,1.4779
82.1283,1.255
82.1293,1.2629
82.1293,1.2735
82.1293,1.3356
82.1313,1.5497
82.1313,1.6538
82.1313,1.8488
82.1313,2.1576
82.1378,2.1126
82.1378,2.0074
82.1378,1.8674
82.1378,1.5812
82.1388,1.4967
82.1446,1.3127
82.1446,1.2539
82.1446,1.2615
82.1446,1.2977
82.1446,1.4072
82.1505,1.5552
82.1515,1.8102
82.1515,2.0256
82.1515,2.1529
82.1589,2.1008
82.1589,1.8664
82.1589,1.7429
82.1589,1.5893
82.1589,1.5047
82.1649,1.2477
82.1649,1.2557
82.1649,1.2687
82.1649,1.3095
82.1718,1.5428
82.1718,1.6757
82.1718,1.8132
82.1718,2.0007
82.1718,2.1393
82.1786,1.9789
82.1786,1.8469
82.1786,1.5855
82.1786,1.477
82.1856,1.3073
82.1856,1.2503
82.1856,1.2584
82.1856,1.2848
82.1856,1.3791
82.1919,1.5156
82.1919,1.8047
82.1919,2.0061
82.1919,2.1331
82.1919,2.1252
82.1979,1.8687
82.1989,1.7399
82.1989,1.5959
82.1989,1.4867
82.2057,1.2465
82.2057,1.2467
82.2057,1.2557
82.2057,1.2737
82.2057,1.5109
82.2124,1.6334
82.2124,1.7884
82.2124,2.0123
82.2124,2.1166
82.2194,2.0138
82.2194,1.858
